Datum,Warengruppe,Umsatz
2015-02-22,2,162.452092401823
2015-02-23,2,167.54867910067
2015-02-24,2,167.022805746197
2015-02-25,2,165.699074527738
2015-02-26,2,192.27287138534
2015-02-27,2,321.229689603626
2015-02-28,2,402.749042698439
2015-02-28,2,192.138009152051
2015-03-01,2,159.434034562582
2015-03-02,2,167.669246468724
2015-03-03,2,161.593871181275
2015-03-04,2,134.725487134069
2015-03-05,2,231.198730212485
2015-03-06,2,371.95976855367
2015-03-07,2,191.927858471414
2015-03-08,2,171.671037408341
2015-03-09,2,223.298464640515
2015-03-10,2,218.754693773037
2015-03-11,2,202.054214293181
2015-03-12,2,320.050344810416
2015-03-13,2,397.014444593458
2015-03-14,2,195.845933134744
2015-03-15,2,205.63620164205
2015-03-16,2,208.163040343785
2015-03-17,2,239.723360071014
2015-03-18,2,217.441728992555
2015-03-19,2,332.067732463716
2015-03-20,2,457.985043546474
2015-03-21,2,198.96796991102
2015-03-22,2,217.300085822802
2015-03-23,2,299.832875942016
2015-03-26,2,545.621112966693
2015-03-27,2,625.100402410588
2015-03-28,2,534.857608688281
2015-03-29,2,335.016664548167
2015-03-30,2,268.697056461048
2015-03-31,2,296.361162306724
2015-04-01,2,295.681614939167
2015-04-02,2,337.554915361103
2015-04-03,2,352.070950185976
2015-04-04,2,190.313541699374
2015-04-05,2,197.300182888819
2015-04-06,2,216.060588689552
2015-04-07,2,201.121126926058
2015-04-08,2,192.104111631627
2015-04-09,2,283.467894628364
2015-04-10,2,315.203581928184
2015-04-11,2,191.463088704555
2015-04-12,2,197.657345723958
2015-04-13,2,193.839455535325
2015-04-14,2,199.478553399233
2015-04-15,2,194.177032895916
2015-04-16,2,278.499297080845
2015-04-17,2,347.648105194395
2015-04-18,2,211.239602482019
2015-04-19,2,182.674763601268
2015-04-20,2,153.164241704838
2015-04-21,2,215.575962637588
2015-04-22,2,224.351015345582
2015-04-23,2,265.742219857852
2015-04-24,2,326.503884365615
2015-04-25,2,242.141593682378
2015-04-26,2,198.6732420468
2015-04-27,2,192.11950075238
2015-04-28,2,192.132672116095
2015-04-29,2,253.307308392842
2015-04-30,2,279.749272002615
2015-05-01,2,395.546892540197
2015-05-02,2,248.928150186836
2015-05-03,2,232.991019392936
2015-05-04,2,291.013409875194
2015-05-05,2,474.332804047338
2015-05-06,2,512.636873563892
2015-05-07,2,439.510312889541
2015-05-08,2,556.276250043114
2015-05-09,2,246.313951407838
2015-05-10,2,255.230255088042
2015-05-11,2,234.916911420718
2015-05-12,2,258.802636800877
2015-05-13,2,257.766367352955
2015-05-14,2,389.683402682066
2015-05-15,2,459.84477321259
2015-05-16,2,486.118505472141
2015-05-17,2,346.343234344593
2015-05-18,2,297.067408744918
2015-05-19,2,293.741425228948
2015-05-20,2,300.212077814053
2015-05-21,2,371.854620204164
2015-05-22,2,325.52805017622
2015-05-23,2,292.000582660203
2015-05-24,2,240.583093270809
2015-05-25,2,231.885714097179
2015-05-26,2,311.143162314708
2015-05-27,2,356.23980618022
2015-05-28,2,445.140583864341
2015-05-29,2,485.168474709383
2015-05-30,2,281.966848764894
2015-05-31,2,274.915324016412
2015-06-01,2,265.96932365692
2015-06-02,2,256.508384050853
2015-06-03,2,275.54121028317
2015-06-04,2,397.886671984458
2015-06-05,2,442.29212886178
2015-06-06,2,290.522982978432
2015-06-07,2,287.304824496887
2015-06-08,2,271.241937327564
2015-06-09,2,274.566152963888
2015-06-10,2,320.251472693727
2015-06-11,2,350.529959708515
2015-06-12,2,433.590297037537
2015-06-13,2,253.692147104857
2015-06-14,2,225.588718433755
2015-06-15,2,234.026685307449
2015-06-16,2,273.704230323898
2015-06-17,2,291.462996665884
2015-06-18,2,381.636035303772
2015-06-19,2,464.83529221101
2015-06-20,2,370.966282146228
2015-06-21,2,327.700432737791
2015-06-22,2,387.355594963786
2015-06-23,2,381.881769727634
2015-06-24,2,441.497919299653
2015-06-25,2,714.196123810355
2015-06-26,2,597.378812508553
2015-06-27,2,364.380951397058
2015-06-28,2,341.863436088293
2015-06-29,2,308.828162562132
2015-06-30,2,338.559581338676
2015-07-01,2,301.323531583587
2015-07-02,2,389.994234010964
2015-07-03,2,467.406077847272
2015-07-04,2,304.67570148238
2015-07-05,2,327.815991912847
2015-07-06,2,350.776046889873
2015-07-08,2,348.492362860681
2015-07-09,2,337.701565643605
2015-07-10,2,548.893776380638
2015-07-11,2,374.07905762158
2015-07-12,2,379.64848208348
2015-07-13,2,372.171924862226
2015-07-14,2,418.36905715895
2015-07-15,2,400.533265250299
2015-07-16,2,442.642105696229
2015-07-17,2,602.221367718051
2015-07-19,2,447.981379617545
2015-07-20,2,441.516996369601
2015-07-21,2,450.841026581688
2015-07-22,2,483.894624559992
2015-07-23,2,567.551474690325
2015-07-24,2,612.155572544151
2015-07-25,2,514.880979395827
2015-07-26,2,539.718512986525
2015-07-27,2,537.613695115532
2015-07-28,2,521.284350952313
2015-07-29,2,543.409301727371
2015-07-30,2,569.524471880073
2015-07-31,2,650.189863400137
2015-08-01,2,543.417455840957
2015-08-02,2,554.313909967847
2015-08-03,2,461.166003876556
2015-08-04,2,518.525544359151
2015-08-05,2,487.241074046797
2015-08-06,2,561.117968619539
2015-08-07,2,640.084876398069
2015-08-08,2,519.485508291464
2015-08-09,2,554.853738485939
2015-08-10,2,526.581107902345
2015-08-11,2,525.134139589488
2015-08-12,2,550.75545829404
2015-08-13,2,666.881501040362
2015-08-16,2,503.919934388317
2015-08-17,2,516.072385666252
2015-08-18,2,466.025069044903
2015-08-19,2,472.764878762711
2015-08-20,2,651.155675108444
2015-08-21,2,539.394217194258
2015-08-22,2,426.443860745921
2015-08-23,2,350.233676537605
2015-08-24,2,352.252531297936
2015-08-25,2,359.217742305871
2015-08-26,2,402.754701209596
2015-08-27,2,533.131024446284
2015-08-28,2,528.352739562781
2015-08-29,2,313.767549261049
2015-08-30,2,326.356643345978
2015-08-31,2,311.288421504754
2015-09-01,2,328.773124055712
2015-09-02,2,348.873893613264
2015-09-03,2,380.219446595304
2015-09-04,2,453.836725208556
2015-09-05,2,285.959636995653
2015-09-06,2,342.02083516558
2015-09-07,2,297.382291852015
2015-09-08,2,348.75244930947
2015-09-09,2,332.023042366023
2015-09-10,2,432.78846568935
2015-09-11,2,488.794676813507
2015-09-12,2,285.567999348059
2015-09-13,2,299.522215466375
2015-09-14,2,284.847260699756
2015-09-15,2,299.636019298357
2015-09-16,2,312.496816527091
2015-09-17,2,368.651272263957
2015-09-18,2,432.315254251617
2015-09-19,2,298.666820615185
2015-09-20,2,243.329161349437
2015-09-21,2,252.866074168924
2015-09-22,2,279.4653313981
2015-09-23,2,257.625613927197
2015-09-24,2,320.492254145721
2015-09-25,2,382.767829924038
2015-09-26,2,229.984187026427
2015-09-27,2,256.242338019267
2015-09-28,2,258.154366563449
2015-09-29,2,233.515360520103
2015-09-30,2,218.514319942605
2015-10-01,2,337.972637616163
2015-10-02,2,487.181252498108
2015-10-03,2,420.331826345343
2015-10-04,2,283.384739070491
2015-10-05,2,275.560635414696
2015-10-06,2,269.010910229546
2015-10-07,2,292.718238900925
2015-10-08,2,297.582076628208
2015-10-09,2,447.828267486477
2015-10-10,2,299.98003177891
2015-10-11,2,289.162540325416
2015-10-12,2,300.156933664958
2015-10-13,2,314.601241212904
2015-10-14,2,304.63310075924
2015-10-15,2,359.234532697674
2015-10-16,2,458.077762511853
2015-10-17,2,313.606407601458
2015-10-18,2,346.5189301354
2015-10-19,2,333.572584819957
2015-10-20,2,299.153784248033
2015-10-21,2,294.10647945038
2015-10-22,2,323.852694307405
2015-10-23,2,362.564254459671
2015-10-24,2,232.828235507863
2015-10-25,2,213.356315704198
2015-10-26,2,239.02172202684
2015-10-27,2,196.347049049479
2015-10-28,2,216.996537750318
2015-10-29,2,254.428567213056
2015-10-30,2,397.786834694393
2015-10-31,2,262.159839121973
2015-11-01,2,192.496434268226
2015-11-02,2,188.316566657109
2015-11-03,2,234.972235417878
2015-11-04,2,174.501042211774
2015-11-05,2,212.988145406788
2015-11-06,2,406.132904947801
2015-11-07,2,189.336258115309
2015-11-08,2,152.877530842823
2015-11-09,2,187.562508419454
2015-11-10,2,158.124848238673
2015-11-11,2,169.990062942193
2015-11-12,2,287.436065389137
2015-11-13,2,370.444424584576
2015-11-14,2,200.7921343093
2015-11-15,2,161.524483706999
2015-11-16,2,174.322657547836
2015-11-17,2,131.634655910957
2015-11-18,2,141.947722464742
2015-11-19,2,198.242200070627
2015-11-20,2,350.270163401489
2015-11-21,2,204.419332267344
2015-11-22,2,224.911953212191
2015-11-23,2,171.708863470357
2015-11-24,2,173.889939277189
2015-11-25,2,211.640921308211
2015-11-26,2,304.127607985855
2015-11-27,2,405.486667174661
2015-11-28,2,181.370619949747
2015-11-29,2,194.49065125707
2015-11-30,2,196.413296269419
2015-12-01,2,219.663337317761
2015-12-02,2,189.927072125776
2015-12-03,2,230.005335732622
2015-12-04,2,363.819205287934
2015-12-05,2,190.494293389429
2015-12-06,2,177.426386032296
2015-12-07,2,198.35200847831
2015-12-08,2,213.404118550126
2015-12-09,2,167.249879112537
2015-12-10,2,284.752375825311
2015-12-11,2,437.124793009222
2015-12-12,2,146.847352037734
2015-12-13,2,166.919627438636
2015-12-14,2,133.916830069414
2015-12-15,2,182.55570071495
2015-12-16,2,185.196570579112
2015-12-18,2,506.414219468624
2015-12-19,2,175.619676045709
2015-12-20,2,171.554136453119
2015-12-21,2,200.162561907282
2015-12-22,2,222.64892456544
2015-12-23,2,273.491848728452
2015-12-24,2,368.343101877359
2015-12-27,2,290.010502522413
2015-12-28,2,310.590429751639
2015-12-29,2,361.206521231251
2015-12-30,2,425.038762908491
2015-12-31,2,507.260646245399
2016-01-02,2,296.17816677634
2016-01-03,2,256.797281018032
2016-01-04,2,238.066592475385
2016-01-05,2,259.799356576534
2016-01-06,2,195.151566325556
2016-01-07,2,186.298097423903
2016-01-08,2,280.213714389486
2016-01-09,2,161.885613145799
2016-01-10,2,130.438346750982
2016-01-11,2,100.345128355361
2016-01-12,2,164.268573600903
2016-01-13,2,181.02266454385
2016-01-14,2,191.713767847155
2016-01-15,2,308.351329970807
2016-01-16,2,167.695635083052
2016-01-17,2,166.047679078743
2016-01-18,2,168.927360288443
2016-01-19,2,157.88846402364
2016-01-20,2,158.624549018049
2016-01-21,2,210.186523917331
2016-01-22,2,348.655833735636
2016-01-23,2,132.826110413803
2016-01-24,2,179.069525749339
2016-01-25,2,133.737446801763
2016-01-26,2,165.482161757705
2016-01-27,2,176.399139145178
2016-01-28,2,247.263142842701
2016-01-29,2,307.451308626493
2016-01-30,2,184.440000946247
2016-01-31,2,170.858266691715
2016-02-01,2,151.069346995057
2016-02-02,2,171.742218206874
2016-02-03,2,167.575668844231
2016-02-04,2,210.082222004447
2016-02-05,2,304.213899639126
2016-02-06,2,172.298240893533
2016-02-07,2,197.905902719535
2016-02-08,2,173.423877229861
2016-02-09,2,168.700000686958
2016-02-10,2,218.271065904906
2016-02-11,2,272.921839785405
2016-02-12,2,344.984232887919
2016-02-13,2,189.493051799151
2016-02-14,2,202.579722654874
2016-02-15,2,214.063624209562
2016-02-16,2,218.246836382002
2016-02-17,2,234.298513194348
2016-02-18,2,393.809969358381
2016-02-19,2,393.839611838117
2016-02-20,2,183.023188801803
2016-02-21,2,179.082944699878
2016-02-22,2,132.75855610837
2016-02-23,2,138.263643734302
2016-02-24,2,161.506732011777
2016-02-25,2,242.964071911168
2016-02-26,2,351.522207443704
2016-02-27,2,220.213244555595
2016-02-28,2,170.728979392647
2016-03-01,2,188.543699362595
2016-03-02,2,159.793647469237
2016-03-03,2,182.254681447318
2016-03-04,2,242.984637971244
2016-03-05,2,327.377035314682
2016-03-06,2,192.366608328601
2016-03-07,2,155.163760853127
2016-03-08,2,163.250938281946
2016-03-09,2,202.451268786128
2016-03-10,2,222.01352411631
2016-03-11,2,217.130364234422
2016-03-12,2,421.265765413319
2016-03-13,2,181.183282738793
2016-03-14,2,168.891534615553
2016-03-15,2,168.844131847316
2016-03-16,2,173.031883007248
2016-03-17,2,177.285512470773
2016-03-18,2,231.802780480778
2016-03-19,2,313.486615044435
2016-03-20,2,160.153689164335
2016-03-21,2,187.424833759285
2016-03-22,2,190.768606855469
2016-03-23,2,184.04440208935
2016-03-24,2,199.830862331303
2016-03-25,2,262.117148600369
2016-03-26,2,389.654098186193
2016-03-27,2,226.399556234373
2016-03-28,2,251.503379913985
2016-03-29,2,218.594907966658
2016-03-30,2,205.843514543053
2016-03-31,2,262.07789347881
2016-04-01,2,348.193567881334
2016-04-02,2,356.056350552448
2016-04-03,2,200.562026328018
2016-04-04,2,213.606654010872
2016-04-05,2,173.483693767914
2016-04-06,2,190.182253949354
2016-04-07,2,254.011609795425
2016-04-08,2,381.024168683904
2016-04-09,2,387.727712684314
2016-04-10,2,319.16833286347
2016-04-11,2,300.91450313211
2016-04-12,2,306.805940583903
2016-04-13,2,484.357657301196
2016-04-15,2,631.708865583964
2016-04-16,2,516.840227924875
2016-04-17,2,475.596703609739
2016-04-18,2,329.051028056664
2016-04-19,2,264.248328380354
2016-04-20,2,294.698541240753
2016-04-21,2,301.209994074612
2016-04-22,2,226.845676762129
2016-04-23,2,267.176112725851
2016-04-24,2,203.90679561682
2016-04-25,2,210.840521945763
2016-04-26,2,189.212672891961
2016-04-27,2,232.094333162765
2016-04-28,2,229.797867994453
2016-04-29,2,343.837127643522
2016-04-30,2,476.50845509717
2016-05-02,2,253.389539363515
2016-05-03,2,229.708332436884
2016-05-04,2,252.215455795141
2016-05-05,2,202.55539545956
2016-05-06,2,287.71182289991
2016-05-07,2,460.247991716641
2016-05-08,2,251.395174926397
2016-05-09,2,267.226650676131
2016-05-10,2,278.365797626025
2016-05-11,2,325.121913771901
2016-05-12,2,302.162346095265
2016-05-13,2,403.171209109345
2016-05-14,2,482.478502504298
2016-05-15,2,259.080701134849
2016-05-16,2,250.624552624816
2016-05-17,2,254.855694707673
2016-05-18,2,228.682566422982
2016-05-19,2,276.935902144019
2016-05-20,2,341.968116558958
2016-05-21,2,419.08137343201
2016-05-22,2,245.843526130871
2016-05-23,2,225.438070676794
2016-05-24,2,253.865735335266
2016-05-25,2,420.146393223383
2016-05-26,2,426.578630614841
2016-05-27,2,399.117282980394
2016-05-28,2,493.725738242007
2016-05-29,2,288.090815098383
2016-05-30,2,264.834386342528
2016-05-31,2,270.296268884371
2016-06-01,2,267.918494713327
2016-06-02,2,278.517568190375
2016-06-03,2,359.183280980517
2016-06-04,2,412.133911725877
2016-06-05,2,575.332266671439
2016-06-06,2,345.398794007817
2016-06-07,2,276.452408027817
2016-06-08,2,267.926018622747
2016-06-09,2,319.305870725046
2016-06-10,2,329.847151747486
2016-06-11,2,390.236497963254
2016-06-12,2,259.697012232523
2016-06-13,2,276.892428060101
2016-06-14,2,276.189551145629
2016-06-15,2,373.867780056234
2016-06-16,2,400.22655364451
2016-06-17,2,513.326920813502
2016-06-18,2,546.985326287231
2016-06-19,2,345.398153268184
2016-06-20,2,368.743219655712
2016-06-21,2,359.597914640574
2016-06-22,2,345.681368147719
2016-06-23,2,360.41188822474
2016-06-24,2,559.229513091926
2016-06-25,2,493.497584286575
2016-06-26,2,274.419554981939
2016-06-27,2,287.067160482622
2016-06-28,2,308.637999864466
2016-06-29,2,305.507326273459
2016-06-30,2,265.0222292399
2016-07-01,2,357.750871657339
2016-07-02,2,405.760109120624
2016-07-03,2,297.309796162732
2016-07-05,2,376.556622570945
2016-07-06,2,387.007940009486
2016-07-07,2,396.775209615752
2016-07-08,2,516.89280999753
2016-07-09,2,551.372368685122
2016-07-10,2,357.809706410805
2016-07-11,2,337.233518683018
2016-07-12,2,344.349724120206
2016-07-13,2,402.540013264623
2016-07-14,2,389.976150986035
2016-07-15,2,602.231296514562
2016-07-16,2,519.314403911077
2016-07-17,2,431.756739395634
2016-07-18,2,424.840141624504
2016-07-19,2,436.278383577745
2016-07-20,2,471.709660837264
2016-07-21,2,506.207646293052
2016-07-22,2,635.148920892955
2016-07-23,2,544.472807680305
2016-07-24,2,499.204722925719
2016-07-25,2,451.020160780656
2016-07-26,2,456.795097859792
2016-07-27,2,520.821735323447
2016-07-28,2,498.793736686259
2016-07-29,2,504.778467584229
2016-07-30,2,551.844590718612
2016-07-31,2,508.258031027144
2016-08-01,2,512.213230350321
2016-08-02,2,475.190268792049
2016-08-03,2,433.427776314761
2016-08-04,2,473.512660752382
2016-08-05,2,569.689759373004
2016-08-06,2,530.671258230004
2016-08-07,2,489.670310581189
2016-08-08,2,519.769038490709
2016-08-09,2,452.799181625448
2016-08-10,2,420.948586953062
2016-08-11,2,440.228184822678
2016-08-12,2,499.490600393499
2016-08-13,2,443.773560374967
2016-08-14,2,433.689495220386
2016-08-15,2,494.637378799489
2016-08-16,2,415.379089122674
2016-08-17,2,427.336636865453
2016-08-18,2,399.311802982693
2016-08-19,2,504.642836382329
2016-08-20,2,546.767302767595
2016-08-21,2,435.160310895073
2016-08-22,2,383.255120122218
2016-08-23,2,369.135135161891
2016-08-24,2,358.665021288651
2016-08-25,2,382.882522584669
2016-08-26,2,473.916365954356
2016-08-27,2,508.751275308064
2016-08-28,2,287.967665794882
2016-08-29,2,322.628370181586
2016-08-30,2,280.823799455199
2016-08-31,2,297.269933607472
2016-09-01,2,350.228848560131
2016-09-02,2,392.736857350425
2016-09-03,2,419.212531992974
2016-09-04,2,291.230372807977
2016-09-05,2,319.402148351632
2016-09-06,2,268.488390542775
2016-09-07,2,283.908158151814
2016-09-08,2,334.77652839976
2016-09-09,2,333.63310863816
2016-09-10,2,397.025727474303
2016-09-11,2,266.407833645993
2016-09-12,2,256.964778399357
2016-09-13,2,306.616577712601
2016-09-14,2,287.261731441128
2016-09-15,2,380.889359125314
2016-09-16,2,401.511413713871
2016-09-17,2,377.247159833819
2016-09-18,2,274.497792597664
2016-09-19,2,281.671715350926
2016-09-20,2,274.684367777582
2016-09-21,2,286.399790062535
2016-09-22,2,279.879386050519
2016-09-23,2,403.099163614926
2016-09-24,2,399.571379661753
2016-09-25,2,259.148800942044
2016-09-26,2,259.017216077121
2016-09-27,2,258.154475781016
2016-09-28,2,252.998858973882
2016-09-29,2,218.417055729195
2016-09-30,2,398.337710522992
2016-10-01,2,438.2529636507
2016-10-02,2,363.405144930531
2016-10-03,2,373.840250189088
2016-10-04,2,287.282373868872
2016-10-05,2,304.898055032557
2016-10-06,2,286.900256716184
2016-10-07,2,349.166053210112
2016-10-08,2,333.645187438359
2016-10-09,2,283.977753430728
2016-10-10,2,266.324281192044
2016-10-11,2,268.95463220131
2016-10-12,2,303.353384642498
2016-10-13,2,254.982747166646
2016-10-14,2,382.963697524591
2016-10-15,2,288.995888851812
2016-10-16,2,260.186093356508
2016-10-17,2,233.312142500989
2016-10-18,2,208.870630589701
2016-10-19,2,226.774780476828
2016-10-20,2,272.801745077302
2016-10-21,2,394.987284393099
2016-10-22,2,345.555979401501
2016-10-24,2,248.456343698768
2016-10-25,2,218.982475031518
2016-10-26,2,270.761096837187
2016-10-27,2,287.666508191828
2016-10-28,2,401.922269259407
2016-10-29,2,381.681026692802
2016-10-30,2,391.841315169309
2016-11-01,2,282.884886973007
2016-11-02,2,252.534735834732
2016-11-03,2,239.585030981807
2016-11-04,2,337.916659554042
2016-11-05,2,389.650123235773
2016-11-06,2,166.311703355936
2016-11-07,2,171.971252678928
2016-11-08,2,147.898484714477
2016-11-09,2,167.108768973267
2016-11-10,2,181.897238319476
2016-11-11,2,263.50575424126
2016-11-12,2,351.635222942735
2016-11-13,2,210.579165580441
2016-11-14,2,159.064459681164
2016-11-15,2,135.512638181605
2016-11-16,2,177.237200078173
2016-11-17,2,186.178462819422
2016-11-18,2,194.091873054419
2016-11-19,2,386.466194479127
2016-11-20,2,171.584195825229
2016-11-21,2,153.30765301794
2016-11-22,2,151.513560879829
2016-11-23,2,177.207388560385
2016-11-24,2,155.36952318863
2016-11-25,2,204.972213770356
2016-11-26,2,374.168238863381
2016-11-27,2,162.167098681933
2016-11-28,2,138.44943269976
2016-11-29,2,148.601027081222
2016-11-30,2,158.198151931091
2016-12-01,2,168.142397888859
2016-12-02,2,223.865726227896
2016-12-03,2,390.153167047243
2016-12-04,2,144.04036675425
2016-12-05,2,183.763197436853
2016-12-06,2,150.606830138619
2016-12-07,2,153.665440189308
2016-12-08,2,155.077180778025
2016-12-09,2,261.09937013871
2016-12-10,2,326.42136898546
2016-12-11,2,159.160165524363
2016-12-12,2,135.249268239531
2016-12-13,2,143.008335428405
2016-12-14,2,175.632681349822
2016-12-15,2,179.511620031167
2016-12-16,2,270.732349485336
2016-12-17,2,368.043388071713
2016-12-18,2,207.947010647453
2016-12-19,2,151.531144952896
2016-12-20,2,176.743052518839
2016-12-21,2,200.183266617933
2016-12-22,2,199.889536770054
2016-12-23,2,271.98031071176
2016-12-24,2,515.110548169867
2016-12-27,2,318.344921045516
2016-12-28,2,308.132509246196
2016-12-29,2,366.724166573521
2016-12-30,2,424.73073757836
2016-12-31,2,507.863764280277
2017-01-02,2,274.436520840996
2017-01-03,2,239.00364374548
2017-01-04,2,211.557807536407
2017-01-05,2,172.913034890504
2017-01-06,2,227.062658810814
2017-01-07,2,352.772327461056
2017-01-08,2,158.742231159219
2017-01-09,2,156.131503999098
2017-01-10,2,163.572091515549
2017-01-11,2,159.747319017367
2017-01-12,2,148.812112202433
2017-01-13,2,258.931912338442
2017-01-14,2,334.598914423389
2017-01-15,2,181.8106150748
2017-01-16,2,149.902416634494
2017-01-17,2,139.157302864103
2017-01-18,2,163.314902689312
2017-01-19,2,148.65160225326
2017-01-20,2,229.963050815214
2017-01-21,2,329.5394658513
2017-01-22,2,153.134375602504
2017-01-23,2,143.130530473229
2017-01-24,2,127.663329584815
2017-01-25,2,156.771642419708
2017-01-26,2,212.834184689042
2017-01-27,2,179.794751669516
2017-01-28,2,321.438525516712
2017-01-29,2,139.849546835863
2017-01-30,2,178.985760602208
2017-01-31,2,156.477039690285
2017-02-01,2,171.732356272039
2017-02-02,2,151.318599576339
2017-02-03,2,220.853971551852
2017-02-04,2,332.385751339989
2017-02-05,2,160.714448634902
2017-02-06,2,176.025822763327
2017-02-07,2,145.502387259278
2017-02-08,2,151.005151947789
2017-02-09,2,156.784453067975
2017-02-10,2,245.751021928366
2017-02-11,2,333.5246403576
2017-02-12,2,156.5200279419
2017-02-13,2,147.062464224136
2017-02-14,2,141.941291627837
2017-02-15,2,140.2437754228
2017-02-16,2,170.21735877392
2017-02-17,2,249.18814971014
2017-02-18,2,342.985979676092
2017-02-19,2,183.825280476526
2017-02-20,2,180.191095233391
2017-02-21,2,139.174443350376
2017-02-22,2,197.653464842857
2017-02-23,2,158.940975558654
2017-02-24,2,242.069988765622
2017-02-25,2,343.701228070008
2017-02-26,2,168.449957241445
2017-02-27,2,170.273850540337
2017-02-28,2,145.253789596267
2017-03-01,2,163.682609200826
2017-03-02,2,170.590195119806
2017-03-03,2,221.927035159382
2017-03-04,2,312.562220962671
2017-03-05,2,173.79048107107
2017-03-06,2,173.899923558842
2017-03-07,2,136.422010325539
2017-03-08,2,158.679628924805
2017-03-09,2,191.442671880425
2017-03-10,2,259.263780014435
2017-03-11,2,407.859865597198
2017-03-12,2,208.225696880001
2017-03-13,2,193.004446507317
2017-03-14,2,182.783178747989
2017-03-15,2,207.247423002469
2017-03-16,2,201.322878456816
2017-03-17,2,282.140679286785
2017-03-18,2,342.113732881736
2017-03-19,2,180.859006092622
2017-03-20,2,167.124882427342
2017-03-21,2,205.811858598625
2017-03-22,2,209.634853943642
2017-03-23,2,216.613746871473
2017-03-24,2,291.510017596231
2017-03-25,2,407.988136586516
2017-03-26,2,203.537649118
2017-03-27,2,235.335598723881
2017-03-28,2,279.300256262883
2017-03-29,2,327.421698453368
2017-03-31,2,475.63743570972
2017-04-01,2,484.464039351306
2017-04-02,2,417.988579586843
2017-04-03,2,253.367033980614
2017-04-04,2,260.317547621728
2017-04-05,2,242.508882976946
2017-04-06,2,248.855953869683
2017-04-07,2,323.533568887848
2017-04-08,2,338.682495439994
2017-04-09,2,172.982396526334
2017-04-10,2,219.22960520555
2017-04-11,2,180.368179040165
2017-04-12,2,218.625654919445
2017-04-13,2,243.016062552856
2017-04-14,2,319.272480209806
2017-04-15,2,304.661213368379
2017-04-16,2,198.484678690399
2017-04-17,2,199.766855899315
2017-04-18,2,198.801236708612
2017-04-19,2,177.898143043546
2017-04-20,2,218.4390093716
2017-04-21,2,351.535495317714
2017-04-22,2,353.437251278683
2017-04-23,2,186.194924893946
2017-04-24,2,143.973656304324
2017-04-25,2,185.843874066011
2017-04-26,2,187.028698382995
2017-04-27,2,221.197789232524
2017-04-28,2,338.30561335276
2017-04-29,2,364.946156564895
2017-04-30,2,361.122460223848
2017-05-02,2,226.277925006937
2017-05-03,2,204.81372684817
2017-05-04,2,226.567463779577
2017-05-05,2,265.454064654761
2017-05-06,2,310.401923524728
2017-05-07,2,285.138495659222
2017-05-08,2,267.034563441675
2017-05-09,2,298.734424323866
2017-05-10,2,424.837871343688
2017-05-11,2,442.622973544536
2017-05-12,2,537.975721695582
2017-05-13,2,547.37217188614
2017-05-14,2,209.981171609902
2017-05-15,2,238.712019465313
2017-05-16,2,232.087212243922
2017-05-17,2,261.339315729726
2017-05-18,2,261.46896373062
2017-05-19,2,439.832089805564
2017-05-20,2,552.859616703939
2017-05-22,2,390.003707163751
2017-05-23,2,305.335817368849
2017-05-24,2,353.702307453198
2017-05-25,2,361.125724722829
2017-05-26,2,532.298446879849
2017-05-27,2,496.915452381666
2017-05-28,2,263.260831290605
2017-05-29,2,279.775906065873
2017-05-30,2,252.572171769208
2017-05-31,2,292.834192300417
2017-06-01,2,325.413788240317
2017-06-02,2,436.723883558575
2017-06-03,2,406.104105454625
2017-06-04,2,298.937529767753
2017-06-05,2,290.324203795486
2017-06-06,2,299.244571570446
2017-06-07,2,280.620018517064
2017-06-08,2,273.311083751694
2017-06-09,2,488.470499473554
2017-06-10,2,447.103582053689
2017-06-11,2,259.354988805209
2017-06-12,2,259.259861622644
2017-06-13,2,275.452413220592
2017-06-14,2,271.602239228547
2017-06-15,2,287.822021934261
2017-06-16,2,438.527971915607
2017-06-17,2,514.739206344709
2017-06-18,2,380.142894422131
2017-06-19,2,362.081843307129
2017-06-20,2,391.769374472415
2017-06-21,2,362.452363849876
2017-06-22,2,373.296637859563
2017-06-23,2,649.454579558155
2017-06-24,2,513.153553718675
2017-06-25,2,335.809207317467
2017-06-26,2,304.40459694175
2017-06-27,2,301.561695362049
2017-06-28,2,293.547400613454
2017-06-29,2,313.013621100143
2017-06-30,2,470.570181482861
2017-07-01,2,512.865517976102
2017-07-02,2,389.71635724583
2017-07-03,2,393.316325943191
2017-07-04,2,364.495755500163
2017-07-05,2,368.288860672782
2017-07-06,2,344.662124121219
2017-07-07,2,475.177890000567
2017-07-08,2,530.268990317884
2017-07-09,2,482.584213651009
2017-07-10,2,420.035166675957
2017-07-11,2,457.876172016823
2017-07-12,2,445.241442837406
2017-07-13,2,477.157411815868
2017-07-14,2,562.493176382221
2017-07-15,2,599.953345808704
2017-07-16,2,522.838010001984
2017-07-17,2,532.869560621769
2017-07-18,2,553.840696102453
2017-07-19,2,572.777106885716
2017-07-20,2,542.967523554693
2017-07-21,2,685.441355191198
2017-07-22,2,661.256060384239
2017-07-23,2,501.551407468749
2017-07-24,2,555.740029354583
2017-07-25,2,602.692545992114
2017-07-26,2,554.322668411542
2017-07-27,2,602.952773492097
2017-07-28,2,680.234073977217
2017-07-29,2,648.97495495701
2017-07-30,2,547.681025002511
2017-07-31,2,523.191004263971
2017-08-01,2,537.370342710631
2017-08-02,2,553.359657037035
2017-08-03,2,514.148312402076
2017-08-04,2,662.656114422225
